Dstat 0.7.0 CSV output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author:,Dag Wieers <dag@wieers.com>,,,,URL:,http://dag.wieers.com/home-made/dstat/,,,,,,,,,,,,,,,,,,,,,,,,
Host:,server.local,,,,User:,root,,,,,,,,,,,,,,,,,,,,,,,,
Cmdline:,dstat -Tcdilmnprsy --proc-count --output /tmp/dstat_Tcdilmnprsy_proc_server.local_20180317_214611.csv 1 86400,,,,Date:,17 Mar 2018 21:46:11 GMT,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
epoch,total cpu usage,,,,,,dsk/total,,interrupts,,,load avg,,,memory usage,,,,net/total,,procs,,,io/total,,swap,,system,,procs
1521332978.489,7.575,7.766,71.356,12.54,0,0.764,2318336,16815104,935,868,755,11.54,16.57,20.29,16716140544,3375104,240491581440,13580988416,39173042,35837450,0,3,112,43,1918,0,34357637120,49042,159454,1569
1521332979.489,7.247,9.79,78.83,3.051,0,1.081,1302528,15836672,1069,987,904,11.54,16.57,20.29,16213995520,3383296,240412688384,14162018304,52145345,34601476,2,0,50,38,556,0,34357637120,52005,162595,1547
1521332980.489,19.429,15.524,57.365,6.032,0,1.651,159723520,24741888,2320,2266,1500,11.54,16.57,20.29,16883232768,3383296,240611311616,13294157824,247241783,239141532,6,9,94,690,678,0,34357637120,105764,163853,1593
1521332981.489,20.725,22.155,42.753,12.524,0,1.844,621473792,9942016,2113,2282,1596,13.26,16.85,20.36,18919415808,3383296,241223630848,10645655552,202191134,137699945,3,8,128,2721,448,0,34357637120,101293,250459,1633
1521332982.489,14.386,13.208,54.87,15.786,0,1.75,577744896,15063552,2700,2380,1962,13.26,16.85,20.36,16620167168,3383296,241805357056,12363177984,104220695,124804823,1,7,40,2540,792,0,34357637120,103262,242208,1554
1521332983.489,23.483,18.078,43.3,13.369,0,1.77,530866176,8196608,2133,2048,1511,13.26,16.85,20.36,16668663808,3383296,242339012608,11781025792,162308052,157707940,35,8,48,2285,827,0,34357637120,103539,172519,1545
1521332984.489,17.485,11.435,53.912,14.856,0,2.312,458797056,19480064,2974,2716,2314,13.26,16.85,20.36,16328486912,3383296,242805739520,11654475776,113784826,111130328,1,8,48,1980,1353,0,34357637120,113721,210613,1529
1521332985.489,30.272,16.656,38.917,11.938,0,2.217,583442432,56315392,2937,2765,1996,13.26,16.85,20.36,16272343040,3391488,243392667648,11123683328,219644250,211746281,28,8,0,2543,665,0,34357637120,126203,180476,1497
1521332986.489,23.399,15.853,46.386,12.777,0,1.585,580718592,6363136,2052,2063,1524,13.16,16.77,20.31,16441532416,3391488,243957637120,10389524480,174434177,172699650,15,6,192,2534,231,0,34357637120,95539,169700,1585
1521332987.489,26.592,21.465,39.395,8.376,0,4.172,308916224,21858816,4520,4351,3567,13.16,16.77,20.31,16663769088,3391488,244248174592,9876750336,178739237,176363705,12,1,80,1533,651,0,34357637120,178154,392537,1585
1521332988.489,19.672,14.943,60.971,2.711,0.032,1.671,118562816,22953472,1939,1869,1467,13.16,16.77,20.31,16162152448,3391488,244371136512,10255405056,143759434,125359339,17,0,48,531,590,0,34357637120,83513,173232,1553
1521332989.489,30.409,11.91,55.622,0.032,0,2.027,0,16863232,2727,2627,2008,13.16,16.77,20.31,16379518976,3391488,244370477056,10038697984,182587910,183440460,10,0,32,0,665,0,34357637120,115364,132427,1513
1521332990.489,55.482,12.701,26.825,1.58,0,3.412,47144960,39088128,3648,3863,2728,13.16,16.77,20.31,16433995776,3391488,244429549568,9925148672,209151087,249466996,79,14,192,700,899,0,34357637120,170508,136453,1593
1521332991.489,60.442,15.931,16.53,0.757,0,6.341,16261120,24523776,5053,5404,4069,16.75,17.45,20.52,16562130944,3399680,244438810624,9787744256,297770555,290090556,39,0,48,234,657,0,34357637120,219408,225861,1537
1521332992.489,42.168,12.386,41.79,0.41,0,3.246,2293760,12992000,2786,3341,2431,16.75,17.45,20.52,16534323200,3399680,244441952256,9812410368,174953773,134924069,33,0,67,44,491,0,34357637120,136645,177433,1541
1521332993.489,46.235,9.152,41.246,0.222,0,3.146,335872,10166272,3488,3774,2744,16.75,17.45,20.52,16428425216,3399680,244444880896,9915379712,307875137,274479972,42,0,125,12,475,0,34357637120,156650,168507,1561
1521332994.489,19.689,13.855,56.722,6.848,0,2.885,13148160,144402432,2864,2991,2248,16.75,17.45,20.52,16106647552,3399680,244594794496,10087243776,282770150,275300990,18,1,48,362,1196,0,34357637120,118026,233877,1553
1521332995.489,46.675,16.451,31.61,1.229,0,4.034,7995392,55995904,3516,3343,2516,16.75,17.45,20.52,15044800512,3399680,244616253440,11127631872,267787903,264434491,19,2,33,216,1106,0,34357637120,147737,175979,1505
1521332996.489,15.329,7.082,71.514,5.477,0,0.598,134381568,11042304,897,773,665,16.05,17.29,20.45,15316840448,3399680,244763602944,10708242432,64472395,47567009,23,0,16,975,332,0,34357637120,43387,56073,1473
1521332997.489,43.495,4.653,49.794,0.443,0,1.614,142540800,671232,2101,1921,1279,16.05,17.29,20.45,15620136960,3407872,244917522432,10251018240,155904540,176591843,17,0,32,840,43,0,34357637120,94749,83091,1481
1521332998.489,19.138,4.531,63.15,12.548,0,0.634,472649728,5415936,993,1085,533,16.05,17.29,20.45,15546736640,3407872,245423095808,9818845184,119306033,47669088,3,8,48,3111,154,0,34357637120,49992,77938,1473
1521332999.489,24.47,10.035,58.215,6.046,0,1.235,227098624,11516928,1855,2030,1381,16.05,17.29,20.45,15670108160,3407872,245504094208,9614475264,171941967,246099782,32,0,47,1360,724,0,34357637120,84278,105233,1489
1521333000.489,25.912,5.79,60.493,5.758,0.032,2.015,77824,84626432,2582,2520,1854,16.05,17.29,20.45,15513419776,3407872,245517914112,9757343744,219426679,208439266,1,7,33,5,2312,0,34357637120,111277,132048,1481
1521333001.489,22.184,21.677,47.943,6.329,0,1.867,1605632,4520960,1904,1858,1201,16.04,17.27,20.42,16030588928,3407872,245533888512,9224200192,213007498,211281742,18,0,112,32,154,0,34357637120,88451,135108,1521
1521333002.489,20.531,6.332,68.948,2.622,0,1.567,64901120,4788224,2414,2922,1756,16.04,17.27,20.42,16275623936,3424256,245662920704,8850116608,263005373,244704991,25,4,135,361,341,0,34357637120,106399,98098,1577
1521333003.489,42.677,25.852,21.338,5.398,0,4.735,359059456,101743104,4132,4251,2619,16.04,17.27,20.42,16869937152,3424256,246215725056,7702999040,473770389,448183942,56,8,96,1744,1460,0,34357637120,161962,285837,1593
1521333004.489,29.281,9.612,57.447,1.178,0,2.482,113147904,61765120,2621,2832,1772,16.04,17.27,20.42,16511184896,3424256,246339493888,7937982464,224117235,233447601,8,0,64,510,501,0,34357637120,110547,149876,1601
1521333005.489,25.837,12.192,58.654,1.8,0,1.516,1249280,87448576,1690,1730,1270,16.04,17.27,20.42,16812535808,3424256,246340567040,7635558400,116068013,119404138,10,1,432,15,1589,0,34357637120,80107,92504,1761
1521333006.489,10.718,11.571,65.507,11.698,0,0.506,655360,222722560,560,659,453,16.36,17.32,20.42,18211659776,3424256,246344392704,6232608768,25184842,18669678,6,10,1295,24,2667,0,34357637120,46168,89339,2398
1521333007.489,2.55,3.149,88.035,6.014,0,0.252,42823680,20620800,321,412,320,16.36,17.32,20.42,18417471488,3424256,246389387264,5981802496,16841662,14301988,11,5,106,522,636,0,34357637120,25104,62286,2440
1521333008.489,29.233,17.796,40.543,9.904,0.032,2.492,6500352,30646272,3047,3006,2178,16.36,17.32,20.42,19110907904,3432448,246400032768,5277712384,238536885,250526523,18,13,202,121,2385,0,34357637120,137702,228297,2525
1521333009.489,32.743,24.02,26.106,12.737,0,4.393,93003776,27563008,3977,4228,3106,16.36,17.32,20.42,19162558464,3432448,246510383104,5115711488,199882074,177704408,8,22,126,1778,426,0,34357637120,174429,248605,2513
1521333010.489,7.79,10.893,70.456,9.721,0,1.14,193585152,12900352,1491,1326,1126,16.36,17.32,20.42,18895839232,3432448,246703054848,5189758976,35460233,41935218,16,0,336,1947,249,0,34357637120,66735,132620,2599
1521333011.489,10.347,12.862,65.998,9.105,0,1.687,84643840,68625408,1837,1801,1479,15.29,17.08,20.33,19069001728,3432448,246789308416,4930342912,63494523,41856532,0,4,96,960,1358,0,34357637120,81336,245482,2625
1521333012.488,18.13,10.661,53.272,16.47,0,1.468,249856,239133696,1931,1916,1206,15.29,17.08,20.33,18958422016,3432448,246798106624,5032124416,201236320,190964610,6,14,48,11,2877,0,34357637120,94330,106727,2609
1521333013.489,2.956,1.698,82.201,13.05,0,0.094,176128,147113984,228,307,122,15.29,17.08,20.33,18762997760,3432448,246807687168,5217968128,29899604,34166075,1,3,48,7,1573,0,34357637120,21804,27624,2593
1521333014.489,1.004,2.541,84.63,11.763,0,0.063,4808704,13697536,38,78,43,15.29,17.08,20.33,18523906048,3440640,246816759808,5447979008,7805572,3698892,16,5,80,72,1596,0,34357637120,12639,23382,2593
1521333015.488,5.882,16.766,61.78,14.187,0,1.384,8888320,3361280,1244,1222,1049,15.29,17.08,20.33,18661470208,3440640,246826070016,5301104640,85507765,71850188,0,1,64,110,261,0,34357637120,67992,105935,2505
1521333016.489,7.666,6.562,83.533,1.577,0,0.662,70942720,6941184,705,779,553,15.43,17.08,20.31,18014756864,3440640,246908305408,5865582592,17867840,15125494,31,7,41,386,309,0,34357637120,38826,89315,2280
1521333017.489,5.066,8.087,84.707,1.51,0,0.629,43147264,9319424,688,782,441,15.43,17.08,20.31,17130975232,3440640,246951100416,6706569216,40421222,35526909,7,0,23,276,284,0,34357637120,38097,82042,1953
1521333018.489,9.618,4.793,81.583,3.059,0,0.946,28557312,38907392,1386,1325,1028,15.43,17.08,20.31,16389312512,3440640,246993129472,7406202880,98125862,112533625,3,8,128,551,1268,0,34357637120,60929,52609,1873
1521333019.489,5.091,8.611,72.502,13.136,0,0.66,212250624,15832064,918,811,734,15.43,17.08,20.31,16790798336,3440640,247147397120,6850449408,21725515,14448188,2,10,176,3711,547,0,34357637120,48994,122477,1945
1521333020.489,9.272,18.07,64.019,6.899,0.032,1.709,119189504,10335744,1964,1872,1603,15.43,17.08,20.31,16294805504,3448832,247251902464,7241928704,37280166,32899724,0,0,64,2243,431,0,34357637120,90457,269396,1777
1521333021.489,7.632,7.789,83.354,0.785,0,0.44,10432512,7535104,453,584,450,14.83,16.93,20.24,15310409728,3448832,247263264768,8214962176,29026352,16708871,1,0,80,126,237,0,34357637120,30017,44917,1657
1521333022.489,5.053,6.403,87.79,0.471,0,0.282,11894784,665600,308,378,242,14.83,16.93,20.24,15979237376,3448832,247278088192,7531311104,19569535,10483487,15,0,68,129,9,0,34357637120,22100,64646,1661
1521333023.489,21.525,19.697,37.472,20.99,0,0.315,384290816,30839808,391,515,242,14.83,16.93,20.24,16817201152,3448832,247717748736,6253686784,35959981,43106481,7,18,124,1846,689,0,34357637120,38287,90721,1697
1521333024.489,12.248,23.016,44.175,20.057,0,0.504,306417664,80460288,594,686,440,14.83,16.93,20.24,17486176256,3461120,248004227072,5298221056,54940111,22857221,9,19,96,1424,953,0,34357637120,41570,77231,1729
1521333025.489,13.864,25.495,41.528,17.919,0,1.195,582402048,9471488,1199,1239,878,14.83,16.93,20.24,17641353216,3477504,248575131648,4572123136,92643616,68872427,4,14,78,2847,183,0,34357637120,69057,111191,1729
1521333026.489,12.35,10.019,59.137,17.832,0,0.662,629481472,21493248,993,993,749,15.32,16.99,20.25,17723166720,3514368,249223864320,3841540096,41739718,72585794,3,16,99,2906,702,0,34357637120,51344,95389,1771
1521333027.489,6.518,9.54,57.21,26.228,0,0.504,716775424,1904128,802,845,675,15.32,16.99,20.25,18077114368,3547136,249948147712,2763276288,16232991,10124343,0,17,130,3306,129,0,34357637120,45569,107205,1819
1521333028.489,21.071,23.843,37.512,16.409,0,1.165,685219840,7512576,1114,1193,1132,15.32,16.99,20.25,20479864832,3547136,249507856384,800817152,121553662,14935250,87,8,41,3424,198,0,34357637120,65841,131381,1810
1521333029.489,32.685,22.804,22.522,21.675,0,0.314,559513600,15236096,337,298,200,15.32,16.99,20.25,22060212224,3510272,247899160576,829202432,11156293,9159707,5,25,39,2677,462,0,34357637120,38443,53378,1803
1521333030.489,12.245,4.584,40.722,42.292,0,0.157,299528192,75398144,138,210,144,15.32,16.99,20.25,21874573312,3510272,247936737280,977264640,12598924,7799374,5,28,144,1526,2151,0,34357637120,22942,34959,1803
1521333031.489,16.461,10.826,26.654,45.078,0,0.981,334282752,16212480,1240,1125,812,18.66,17.66,20.44,22365253632,3510272,247714390016,708931584,22477478,14211473,8,42,64,1775,463,0,34357637120,56070,166938,1827
1521333032.489,16.13,8.491,37.847,36.648,0,0.884,508092416,9369088,1117,1070,952,18.66,17.66,20.44,22476824576,3510272,247547715584,764035072,19695124,19173656,6,32,52,2634,1476,0,34357637120,70934,203229,1831
1521333033.489,15.014,25.118,35.127,23.89,0,0.85,366854144,11055616,1237,1150,817,18.66,17.66,20.44,23668469760,3489792,246439227392,680898560,26950469,13580818,18,32,59,1862,1216,0,34357637120,68613,128483,1843
1521333034.489,9.319,6.011,44.116,39.822,0.032,0.7,274268160,9531904,1109,1538,1488,18.66,17.66,20.44,23565062144,3489792,246462734336,760799232,12071762,15384456,5,36,33,1322,1553,0,34357637120,69164,126771,1859
1521333035.489,8.354,2.073,55.182,34.296,0,0.094,367083520,18871808,135,264,107,18.66,17.66,20.44,23322935296,3489792,246763675648,701984768,4092202,13808587,4,22,16,1862,1154,0,34357637120,18932,29404,1859
1521333036.489,7.414,2.074,63.965,26.453,0,0.094,383778816,33358336,61,117,66,20.29,18.01,20.54,23211294720,3489792,246906646528,670654464,15419576,17056408,1,20,0,1785,1080,0,34357637120,16589,25930,1843
1521333037.489,9.097,2.415,66.844,21.581,0,0.063,243355648,99750912,161,202,154,20.29,18.01,20.54,22732759040,3497984,246540099584,1515728896,2082381,16402332,14,16,0,1259,760,0,34357637120,18612,22520,1827
1521333038.489,6.189,1.445,68.929,23.406,0,0.031,160362496,25396224,214,189,64,20.29,18.01,20.54,22549385216,3502080,246531940352,1707257856,14384452,18024629,6,9,0,839,1667,0,34357637120,15041,22248,1826
1521333039.489,2.325,1.697,73.798,22.055,0,0.126,441667584,36960768,157,248,106,20.29,18.01,20.54,22182084608,3502080,246835945472,1770553344,14530963,9639525,4,9,0,2178,427,0,34357637120,14219,21357,1802
1521333040.489,4.86,2.665,79.053,13.358,0,0.063,412037120,30149632,80,71,72,20.29,18.01,20.54,22043357184,3502080,247104086016,1641140224,3206559,7093957,3,8,0,2182,643,0,34357637120,14167,18887,1802
1521333041.489,7.707,1.441,75.595,15.006,0,0.251,476266496,16188928,270,390,254,21.15,18.23,20.6,22067748864,3502080,247549165568,1171668992,12108800,7720053,45,10,0,2575,486,0,34357637120,24927,25447,1802
1521333042.489,10.724,2.759,64.66,21.386,0,0.47,458477568,10946560,593,621,523,21.15,18.23,20.6,21875646464,3502080,248013193216,899743744,12173404,9265600,3,16,38,2582,1380,0,34357637120,30710,42315,1821
1521333043.489,1.505,1.787,65.569,31.044,0,0.094,320499712,8966656,189,212,192,21.15,18.23,20.6,21653291008,3510272,248350371840,784912384,5028951,6742723,1,24,18,1725,1238,0,34357637120,16867,36668,1812
1521333044.489,3.074,3.074,60.414,33.25,0,0.188,377753600,8605696,259,301,203,21.15,18.23,20.6,21691293696,3510272,248434978816,662302720,7013681,8214009,3,20,48,1762,1210,0,34357637120,19623,43861,1826
1521333045.489,31.508,10.513,37.992,18.98,0,1.007,423428096,27644416,1164,1160,704,21.15,18.23,20.6,22524366848,3510272,247576403968,687804416,113616540,94677011,16,12,49,1856,1124,0,34357637120,63869,52652,1851
1521333046.489,42.933,15.075,22.048,17.368,0,2.575,252219392,47798784,2074,1944,1221,27.46,19.58,21.03,23377825792,3510272,246596886528,813862912,217058957,151868641,38,9,0,1228,1212,0,34357637120,97834,87629,1835
1521333047.489,55.482,13.397,19.842,7.678,0,3.602,264187904,23544832,3454,2950,2110,27.46,19.58,21.03,23507410944,3526656,246627938304,653209600,272423666,312668889,5,9,0,1330,683,0,34357637120,140827,131920,1826
1521333048.489,17.872,3.315,61.257,17.209,0,0.347,265347072,46753280,1211,1095,900,27.46,19.58,21.03,23292313600,3526656,246795124736,701120512,53428975,81838296,7,7,0,1395,1815,0,34357637120,42681,82331,1802
1521333049.489,14.074,1.385,68.356,16.152,0,0.031,272007168,29706752,586,344,321,27.46,19.58,21.03,23164579840,3534848,246862376960,761593856,17853022,33601605,11,6,0,1412,871,0,34357637120,24604,28586,1802
1521333050.489,8.799,2.483,73.099,15.525,0,0.094,371388416,7569920,82,385,54,27.46,19.58,21.03,22062546944,3534848,247229202432,1496801280,25016447,10348688,4,6,16,1777,309,0,34357637120,16619,23475,1738
1521333051.489,9.094,1.348,79.461,10.034,0,0.063,300605440,26685952,20,44,6,26.06,19.43,20.97,22065876992,3534848,247514722304,1207951360,11090953,2152469,45,3,32,1388,843,0,34357637120,13667,16288,1746
1521333052.489,42.092,21.268,24.786,9.319,0,2.536,221806592,10890240,2992,2884,1974,26.06,19.43,20.97,23212613632,3534848,246900326400,675610624,239437516,235845286,17,8,94,1009,2153,0,34357637120,125053,171683,1793
1521333053.489,31.957,12.865,35.006,16.995,0,3.177,156516352,5172224,3783,3532,2852,26.06,19.43,20.97,22710882304,3530752,246530158592,1547513856,173841881,174143294,16,14,18,745,918,0,34357637120,142267,196813,1802
1521333054.489,13.076,3.23,61.743,21.731,0,0.22,162930688,11069952,318,278,203,26.06,19.43,20.97,22260097024,3530752,246690353152,1838104576,10139083,7275421,8,14,16,718,1044,0,34357637120,23236,39558,1754
1521333055.489,12.645,0.879,62.849,23.596,0,0.031,92487680,9293824,50,102,21,26.06,19.43,20.97,22243160064,3538944,246772387840,1772998656,8550509,5040837,5,8,16,436,677,0,34357637120,12939,17426,1754
1521333056.489,31.333,8.635,43.333,15.016,0.032,1.651,166371328,151127552,2518,2402,1206,25.58,19.43,20.96,22103134208,3538944,246766538752,1918873600,336082047,313866886,21,6,64,776,1307,0,34357637120,95053,87506,1770
1521333057.489,13.813,8.721,65.086,11.458,0,0.923,164847616,62720512,1294,1769,831,25.58,19.43,20.96,22415945728,3538944,246970470400,1402130432,124541779,71149391,5,13,48,815,312,0,34357637120,59907,158799,1794
1521333058.488,16.164,9.245,53.27,20.818,0,0.503,391860224,59734528,717,734,404,25.58,19.43,20.96,22491836416,3538944,247251759104,1044951040,43367579,66578338,4,13,0,3315,322,0,34357637120,41663,72157,1786
1521333059.489,10.992,2.551,67.024,19.339,0,0.094,413978624,18027008,208,175,123,25.58,19.43,20.96,22514421760,3547136,247574548480,699568128,33286564,68354766,4,8,1,2835,114,0,34357637120,23647,27932,1778
1521333060.489,7.426,2.391,78.508,11.58,0,0.094,383062016,6490112,144,146,76,25.58,19.43,20.96,22189694976,3547136,247892807680,706035712,26253607,22035735,11,8,16,1974,314,0,34357637120,18512,24854,1746
1521333061.489,20.73,18.308,46.776,13.684,0,0.503,392540160,16913920,1756,1670,719,24.73,19.36,20.93,21844303872,3534848,248133709824,810536960,23667561,57610400,14,5,2,1885,345,0,34357637120,51857,65697,1726
1521333062.489,8.375,7.999,74.404,9.128,0,0.094,288718848,7219712,431,429,723,24.73,19.36,20.93,21849706496,3534848,248265617408,673226752,18055040,14562931,3,5,30,1264,1094,0,34357637120,22502,23538,1738
1521333063.489,13.526,17.584,58.32,10.003,0,0.566,436563968,3039744,675,1150,918,24.73,19.36,20.93,19935064064,3534848,248563613696,2289872896,37147598,24602987,14,4,399,1907,76,0,34357637120,48799,49529,1872
1521333064.489,15.981,20.973,55.228,7.661,0,0.157,415555584,69632,95,353,135,24.73,19.36,20.93,21573832704,3534848,248520769536,693948416,27504345,15740159,8,4,1217,1804,2,0,34357637120,32536,38286,2474
1521333065.489,10.436,13.193,67.44,8.9,0,0.031,354840576,1679360,8,670,10,24.73,19.36,20.93,21601562624,3534848,248524058624,662929408,20355874,2572947,7,4,16,1563,227,0,34357637120,25481,23112,2482
1521333066.489,9.633,10.574,74.898,4.769,0,0.126,354889728,31176704,97,777,67,23.63,19.22,20.88,21596192768,3534848,248512372736,679985152,50653663,7731255,9,2,48,1624,545,0,34357637120,25929,25593,2498
1521333067.489,20.741,22.483,44.3,10.83,0,1.647,131457024,69624832,1666,2969,2059,23.63,19.22,20.88,21525463040,3534848,247862607872,1400479744,129635312,39229401,32,3,192,676,2202,0,34357637120,95413,216800,2562
1521333068.489,31.297,14.924,50.945,1.826,0,1.008,87879680,48115200,1112,1369,790,23.63,19.22,20.88,21376598016,3534848,247976710144,1435242496,72830371,57394046,9,0,208,426,838,0,34357637120,66304,119424,2602
1521333069.489,27.39,18.459,43.396,8.962,0,1.792,26853376,48937472,2126,2067,1562,23.63,19.22,20.88,21929787392,3510272,244785852416,4072935424,77819189,86920801,8,6,240,422,1540,0,34357637120,101160,222962,2698
1521333070.489,25.703,14.43,56.11,2.526,0,1.231,103731200,30630400,1284,1269,1033,23.63,19.22,20.88,21876895744,3510272,244489408512,4422270976,62931491,43502710,12,0,193,560,776,0,34357637120,67506,135679,2690
1521333071.489,54.571,15.952,23.14,2.963,0,3.373,125812736,24480768,2849,3044,2089,25.42,19.67,21.01,22687293440,3510272,244611764224,3489517568,158337150,130660518,18,6,160,924,583,0,34357637120,145388,154484,2754
